input_smile,is_patented
C=c1ccc(=O)c2[nH]c3cccc(=O)c3nc12,False
O=C1CC=CC=CC2CC(CC=CC=CCO1)CC1(CCCCO1)O2,False
O=C1C=CC=CCCCCC=CC=CCC(CCCC2CCCCO2)O1,False
O=C1C=CC=CCCCCC(CCCC2CCCCO2)=CC=CCCO1,True
c1ccccc1,True
N=C(SC(=N)C1CCC(CNC2CCCNC(=O)CNC(=O)CNC(=O)C(CCc3ccccc3)NC(=O)C3CCCN3C(=O)CNC2=O)CC1)c1ccc(N2CCC(C3CCCCC3)CC2)cc1,False
O=C1C=CCC(CC2OC2c2ccccc2)OC(=O)COC(=O)CCNC(=O)C(Cc2ccccc2)N1,False
O=c1[nH][nH]cc1C(c1cn(-c2ccccc2)nn1)c1c[nH][nH]c1=O,False
O=C(C=C(c1ccccc1)c1ccccc1)N1CCOCC1,True
O=C(C=C(c1ccccc1)c1ccccc1)N1CCOCC1,True
O=C1C=CCC(CC2OC2c2ccccc2)OC(=O)COC(=O)CCNC(=O)C(Cc2ccccc2)N1,False
O=C1OCCN1N=Cc1ccco1,True
O=C1COCN1N=Cc1ccco1,False
O=C(CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1)NCC(=O)NC(Cc1ccccc1)C(=O)NCCc1ccccc1,True
c1ccccc1,True
c1ccc(C(Cn2ccnc2)[Se][Se]C(Cn2ccnc2)c2ccccc2)cc1,True
O=C(CCCc1ccccc1)NCCc1ccc2c(c1)OCO2,True
S=C(Nc1ccccc1)Oc1ccc2c(c1)C1CCC2C1,False
S=C(Nc1ccccc1)Oc1ccc2ccccc2c1,True
c1ccc(Oc2ccccc2-c2csc(N=C3NCCCN3)n2)cc1,True
c1ccc(Oc2ccccc2-c2csc(NC3=NCCCN3)n2)cc1,True
S=C(Nc1ccccc1)Oc1ccc2c(c1)C1CCC2C1,False
c1nn2cnnc2s1,True
c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,True
c1ccc(Sc2ccc(COC(Cn3ccnc3)c3ccccc3)cc2)cc1,False
c1ccc(Sc2cccc(COC(Cn3ccnc3)c3ccccc3)c2)cc1,False
c1ccc(C(Cn2ccnc2)OCc2ccsc2)cc1,True
c1ccc(C(Cn2ccnc2)OCc2csc3ccccc23)cc1,True
c1ccc(C(Cn2ccnc2)OCc2csc3ccccc23)cc1,True
c1ccc(C(Cn2ccnc2)OCc2csc3ccccc23)cc1,True
c1ccc(C[Se]C(Cn2ccnc2)c2ccccc2)cc1,True
c1ccc(C[Se]C(Cn2ccnc2)c2ccccc2)cc1,True
c1ccc(-c2ccc(OCC3COC(Cn4ccnc4)(c4ccccc4)O3)cc2)cc1,True
c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,True
c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,True
c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,True
c1ccc(-c2cccc(OCCCN3CCOCC3)c2)cc1,True
c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,True
O=C1C=C(Nc2ccccc2)C(=O)c2c1[nH]c1ccccc21,True
c1ccc(C[Se]C(Cn2ccnc2)c2ccccc2)cc1,True
c1ccc(C[Se]C(Cn2ccnc2)c2ccccc2)cc1,True
C(=C1SCC(c2ccccc2)S1)n1ccnc1,True
C1=NOCC1,True
C1=NOCC1,True
,False
c1c[nH]cn1,True
O=c1nccc[nH]1,True
c1ccc(OCc2ccccc2Cc2cc(-c3ccc[nH+]c3)on2)nc1,True
O=c1nccc[nH]1,True
O=C(C=Cc1ccccc1)Nc1c(C2=NCCO2)cnn1-c1ccccc1,True
O=C(C=Cc1ccccc1)Nc1c(C2=NCCO2)cnn1-c1ccccc1,True
c1ccoc1,True
c1ccc(Oc2ccccc2)cc1,True
c1ccc(Oc2ccccc2)cc1,True
c1ccoc1,True
c1ccccc1,True
c1ccoc1,True
O=C(COC1=CC=NCC1)NNc1ccccc1,False
O=C(Nc1nc(Cc2cccc3ccccc23)cs1)C1CCCCC1,True
,False
c1ccccc1,True
,False
O=C1CN=C(c2ccccc2)c2ccccc2N1CCCn1nnc(-c2ccccc2)n1,False
,False
c1ccc(C(Cn2cncn2)Cn2cncn2)cc1,True
O=S(=O)(NC(c1ccccc1)C(NC(=S)NCc1ccccc1)c1ccccc1)c1ccccc1,False
c1ccc(-c2cc[nH]c2)cc1,True
c1ccc(-c2cc[nH]c2)cc1,True
O=c1[nH]c(=O)[nH]c(=O)[nH]1,True
O=c1[nH]sc2ccccc12,True
O=c1c2ccccc2nc(-n2cncn2)n1-c1ccccc1,False
,False
c1ccc(C2CCN(CCCCc3ccc4c(c3)CCCCC4)CC2)cc1,True
C(=Cc1ncn(CC(Cn2cncn2)c2ccccc2)n1)c1ccccc1,False
c1ccc(-c2ccnc(CC(Cn3cnnn3)c3ccccc3)c2)cc1,True
c1ccc(-c2ccc(CC(Cn3cnnn3)c3ccccc3)nc2)cc1,True
c1ccc(-c2ccc(CC(Cn3cnnn3)c3ccccc3)nc2)cc1,True
c1ccc(-c2ccc(CC(Cn3cnnn3)c3ccccc3)nc2)cc1,True
c1ccc(-c2cccnc2CC(Cn2cnnn2)c2ccccc2)cc1,True
c1ccccc1,True
c1ccccc1,True
c1ccc(-c2cn3nc(N4CCNCC4)cc(-c4ccsc4)c3n2)cc1,True
c1ccccc1,True
c1ccc2ncccc2c1,True
c1ccc2ncccc2c1,True
c1ccc(Cc2ccccc2)cc1,True
,False
,False
,False
,False
c1cc[nH+]cc1,True
c1ccc(SSc2cccc[nH+]2)[nH+]c1,True
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,True
c1ccc(-c2nc3ccccc3s2)c(OCCn2cc(COc3cccc4cccnc34)nn2)c1,False
c1ccc(Cc2nnc3ccncc3n2)cc1,True
c1ccc(OCC2=Nc3cnccc3NN2)cc1,True
